exercise,x_joint_1,y_joint_1,x_joint_2,y_joint_2,x_joint_3,y_joint_3
1,647.0,485.0,497.0,507.5,528.5,632.0
1,647.5,485.0,496.0,508.0,530.5,630.0
1,646.5,485.0,493.5,508.5,529.5,631.0
1,646.0,484.5,493.0,509.0,528.5,632.5
1,645.5,484.5,493.0,509.0,528.0,633.5
1,645.0,484.0,492.0,511.0,527.5,635.5
1,645.0,484.0,492.5,510.5,527.5,635.5
1,645.5,484.5,492.5,510.5,527.0,635.0
1,646.0,484.5,492.0,510.5,526.5,635.0
1,646.5,484.5,492.0,511.0,525.0,636.0
1,647.0,484.5,491.0,511.5,521.0,636.5
1,647.5,484.5,490.5,511.5,517.5,639.5
1,648.0,484.5,492.5,510.5,517.5,639.0
1,648.0,484.5,491.0,510.0,511.0,640.0
1,647.0,484.5,491.0,509.5,512.0,637.0
1,646.5,484.5,490.5,508.5,514.5,630.5
1,646.5,485.0,487.5,509.0,515.0,631.0
1,646.0,484.0,488.5,508.0,521.5,628.5
1,645.5,483.5,488.5,508.5,531.0,625.0
1,645.0,482.5,488.0,508.5,532.5,624.5
1,645.0,481.0,488.0,509.0,531.0,626.0
1,645.0,480.0,487.5,509.0,531.5,626.0
1,644.0,480.5,487.5,509.0,530.5,626.5
1,643.5,480.0,486.0,509.0,513.0,631.5
1,642.5,479.5,486.0,509.0,509.5,632.5
1,643.0,479.0,485.5,509.0,508.5,632.5
1,643.0,479.0,484.5,509.5,509.0,632.0
1,643.0,478.5,484.5,510.5,511.0,630.0
1,643.0,478.0,485.0,510.5,513.5,628.5
1,643.5,477.5,485.0,510.0,529.0,624.5
1,643.0,476.0,485.0,510.0,536.0,622.0
1,644.0,476.0,485.5,509.5,519.0,630.5
1,645.0,476.0,485.5,509.5,511.0,633.5
1,645.5,476.0,485.5,509.5,510.5,636.0
1,646.0,476.0,485.0,509.5,511.5,635.5
1,646.0,476.5,485.0,510.0,506.5,642.0
1,646.5,476.5,485.5,510.0,503.5,648.5
1,646.0,476.0,485.5,509.5,504.0,645.0
1,646.0,476.0,485.0,509.5,504.5,644.0
1,645.5,476.0,485.0,510.0,505.0,643.0
1,645.0,476.5,483.5,510.0,505.0,643.0
1,644.5,477.0,482.5,510.5,505.0,642.5
1,644.5,477.0,482.5,511.0,505.5,636.5
1,644.5,477.0,482.5,510.5,506.0,634.5
1,645.0,477.5,482.0,510.5,510.0,631.5
1,645.0,477.5,481.5,510.5,512.0,630.5
1,644.5,478.0,483.0,509.0,513.5,630.0
1,644.5,478.0,484.5,508.0,514.0,627.0
1,644.5,477.5,485.5,507.5,513.5,626.5
1,644.5,477.5,486.0,507.5,513.5,624.0
1,644.5,477.5,486.0,507.5,513.5,624.0
1,644.5,477.0,486.5,508.0,508.5,625.0
1,644.5,477.0,486.5,508.0,505.0,624.0
1,645.0,476.5,487.5,508.0,505.5,622.5
1,645.0,476.5,489.0,507.0,506.5,621.5
1,645.0,476.5,489.5,507.0,506.5,622.5
1,644.0,476.5,488.5,507.0,506.5,622.5
1,643.5,476.5,488.0,507.0,506.5,622.5
1,642.5,476.5,487.0,507.0,506.0,622.5
1,642.5,476.5,486.0,506.0,506.0,623.5
1,641.5,476.5,484.5,507.0,505.5,634.0
1,641.0,476.0,483.0,507.0,506.5,631.0
1,641.0,476.0,485.0,498.5,507.5,630.0
1,641.0,476.0,488.0,496.5,506.5,629.0
1,641.5,476.0,489.5,500.5,506.0,634.5
1,642.0,476.5,488.5,504.0,506.0,635.5
1,642.0,477.0,485.0,509.0,506.5,635.5
1,641.5,477.5,484.0,511.0,507.0,635.0
1,641.0,477.5,483.0,511.0,505.5,633.0
1,641.5,478.0,483.0,500.0,503.0,629.5
1,642.0,478.0,486.0,493.5,499.5,623.5
1,644.0,478.0,493.5,497.0,495.5,619.5
1,646.0,478.0,497.0,498.0,495.5,619.0
1,647.0,477.5,496.5,498.5,496.5,622.5
1,647.0,476.5,492.5,495.5,497.5,623.5
1,647.0,476.0,492.0,501.0,500.0,633.0
1,646.0,475.5,490.5,501.0,504.0,636.5
1,646.0,475.5,489.5,500.5,505.0,638.0
1,646.5,475.5,489.0,500.5,505.0,644.0
1,647.5,476.5,490.5,504.5,509.0,640.0
1,648.5,477.5,490.5,505.5,508.0,639.0
1,648.5,479.0,488.5,506.0,517.0,634.0
1,650.5,480.5,487.0,505.5,520.5,633.5
1,650.5,481.0,483.5,505.0,524.0,628.5
1,650.5,481.5,482.0,495.5,523.0,627.5
1,651.0,482.5,481.0,501.0,519.0,633.5
1,651.0,484.5,480.5,504.5,516.0,636.0
1,652.0,486.0,479.0,504.5,516.0,636.0
1,652.0,485.5,480.0,505.0,521.5,634.0
1,652.0,486.0,480.5,505.0,527.5,624.5
1,652.5,485.5,480.5,504.5,530.5,617.5
1,652.5,486.0,487.5,491.0,538.0,608.5
1,652.0,486.0,486.5,490.5,536.0,610.0
1,651.5,486.0,488.0,490.0,533.5,609.5
1,651.5,485.5,488.5,489.5,532.5,608.5
1,651.5,485.0,490.0,490.5,536.0,606.0
1,651.0,484.0,490.5,491.5,536.0,605.0
1,650.0,481.5,490.5,491.5,535.0,607.5
1,650.0,481.0,490.0,492.5,534.5,608.0
1,650.0,481.0,488.5,493.0,530.5,608.5
1,650.0,480.5,488.0,493.5,531.5,609.5
1,650.0,479.5,483.5,493.5,520.0,613.5
1,649.5,478.0,479.5,493.5,504.5,623.5
1,649.0,478.0,480.0,493.0,509.5,622.0
1,649.0,477.5,480.0,492.5,507.5,621.5
1,649.0,477.0,480.0,493.0,505.0,623.0
1,649.0,476.5,480.0,492.5,506.5,623.5
1,648.5,474.5,480.0,492.0,508.0,623.5
1,648.5,474.5,481.5,492.0,511.0,623.0
1,648.5,474.5,481.5,492.5,509.5,624.5
1,648.5,474.0,483.0,492.5,520.0,620.0
1,648.0,474.0,484.0,492.0,524.0,617.0
1,648.0,474.0,484.5,491.0,527.0,613.5
1,648.0,474.5,487.5,490.0,534.0,610.0
1,647.5,474.5,488.0,490.0,535.0,609.0
1,647.5,474.5,487.5,500.0,535.0,609.5
1,647.5,474.5,485.5,504.0,533.5,610.5
