exercise,x_joint_1,y_joint_1,x_joint_2,y_joint_2,x_joint_3,y_joint_3
1,553.0,445.0,438.0,447.0,322.5,461.0
1,553.0,444.0,438.5,447.0,323.0,461.0
1,553.5,444.0,438.5,447.0,322.5,461.0
1,553.5,444.0,438.5,447.0,322.5,461.5
1,553.5,444.0,438.5,448.0,322.0,467.0
1,553.5,444.5,439.0,448.0,322.0,468.0
1,553.5,444.5,438.5,448.5,322.5,470.5
1,553.5,444.5,438.5,448.5,322.5,470.5
1,553.0,444.5,438.5,448.5,322.0,470.5
1,553.0,444.5,438.5,448.5,322.0,470.0
1,552.5,445.0,438.0,448.5,322.5,471.5
1,552.5,445.0,438.0,449.0,323.5,473.5
1,553.0,446.0,438.0,449.5,324.5,474.5
1,553.0,446.0,438.0,449.5,324.5,476.0
1,553.0,446.0,437.0,449.5,326.0,479.5
1,553.0,446.0,437.0,450.5,327.0,480.5
1,552.5,446.0,436.5,451.5,327.5,479.0
1,552.5,446.0,436.5,451.0,327.5,480.0
1,552.5,446.0,436.5,451.5,329.0,480.0
1,552.5,445.5,436.0,451.5,328.5,481.0
1,552.0,445.5,436.5,453.0,329.0,484.0
1,552.0,445.0,436.0,453.0,331.0,490.0
1,551.5,445.0,436.0,453.0,331.0,488.5
1,552.0,445.0,436.5,453.5,331.5,488.0
1,551.5,445.0,436.0,453.0,331.5,490.0
1,552.0,444.5,436.5,453.0,332.0,491.0
1,552.5,444.5,436.5,453.5,343.5,505.0
1,552.5,445.0,436.5,453.5,344.5,508.5
1,552.5,445.0,436.5,453.5,353.5,515.0
1,552.5,445.0,437.5,453.5,368.0,532.5
1,552.5,446.0,438.0,454.0,374.0,537.5
1,552.5,446.0,438.0,455.0,374.0,537.0
1,552.0,446.5,437.5,454.0,366.5,533.5
1,552.0,446.5,437.5,454.5,370.0,538.0
1,552.0,446.5,437.0,455.0,370.0,539.0
1,552.0,446.5,437.0,455.5,372.5,541.5
1,552.0,446.5,437.0,455.5,371.0,540.5
1,552.0,446.5,437.0,455.5,371.0,540.5
1,552.0,446.5,438.0,454.0,360.5,524.0
1,551.5,447.0,441.5,458.0,372.5,541.5
1,551.5,447.5,441.0,461.0,377.5,552.0
1,551.0,447.5,445.5,461.0,377.5,553.5
1,551.0,447.5,444.5,461.0,373.5,547.5
1,551.0,448.0,444.0,461.5,373.5,547.0
1,551.0,448.0,443.5,461.0,369.0,544.5
1,551.0,448.0,443.0,458.0,365.5,541.5
1,551.0,448.0,439.0,457.0,363.5,539.0
1,551.0,448.0,438.0,456.5,365.5,540.0
1,551.0,448.0,437.5,456.0,367.0,543.0
1,551.0,448.0,438.0,455.5,369.5,544.0
1,551.0,448.0,441.0,454.0,372.0,546.0
1,551.5,448.0,441.0,454.0,374.0,548.0
1,551.5,448.0,442.0,454.0,378.5,548.5
1,552.0,448.0,443.0,455.5,383.5,554.0
1,552.0,448.5,443.0,458.5,386.5,558.5
1,552.5,449.0,441.0,460.0,389.0,561.5
1,553.0,449.5,440.5,460.0,391.5,564.0
1,553.0,449.5,440.5,460.0,394.5,565.5
1,553.0,449.5,440.5,459.0,397.5,566.0
1,553.5,449.0,440.5,459.5,400.0,569.0
1,553.5,448.5,440.0,459.5,399.5,570.0
1,553.5,448.0,439.5,459.5,399.5,570.0
1,553.5,448.0,438.5,459.0,400.5,571.0
1,553.5,448.5,438.5,459.5,402.0,572.0
1,554.0,449.0,437.5,458.0,402.5,573.0
1,554.5,450.0,437.5,457.5,403.5,573.5
1,555.0,450.0,437.5,456.5,404.5,572.5
1,555.0,450.0,437.0,455.5,406.0,571.5
1,555.0,450.0,437.0,455.0,407.0,570.5
1,555.0,450.0,437.0,455.5,408.0,570.5
1,555.0,450.0,437.5,456.0,408.0,570.5
1,554.5,450.5,437.0,456.5,408.0,570.5
1,554.5,450.5,437.5,456.5,408.0,571.0
1,554.0,450.5,436.5,456.5,408.0,571.0
1,554.0,450.5,437.5,456.5,408.0,571.0
1,553.5,450.5,438.0,456.5,408.0,570.5
1,553.5,450.5,437.0,456.5,408.5,571.0
1,553.0,450.5,436.5,456.0,408.5,571.0
1,553.0,450.5,437.5,456.0,408.5,571.0
1,553.0,450.5,437.5,456.0,408.5,570.5
1,553.0,450.5,437.0,456.0,409.0,570.5
1,553.0,450.5,436.5,456.0,409.0,570.5
1,553.0,450.5,436.5,456.0,409.0,570.5
1,552.5,450.0,436.5,456.5,409.0,571.0
1,553.5,450.0,436.5,456.5,409.5,571.0
1,553.5,450.0,436.5,456.5,409.0,571.5
1,554.0,450.0,436.0,456.0,409.0,571.5
1,554.0,450.0,436.0,456.0,409.0,571.5
1,554.5,450.0,438.5,455.5,409.0,571.5
1,555.0,450.0,439.0,455.0,409.0,571.5
1,555.0,450.0,438.0,455.5,409.0,571.0
1,555.0,450.0,437.0,455.5,409.0,571.0
1,555.0,450.0,436.5,455.5,409.5,571.0
1,555.0,450.0,436.5,455.5,409.5,571.0
1,555.0,450.0,436.5,455.5,409.5,570.5
1,555.0,450.0,436.5,455.5,409.5,570.5
1,555.0,450.0,436.5,455.5,409.5,570.5
